step,loss
2005,0.002333816
2006,0.009855578
2007,0.004212465
2008,0.005654199
2009,0.018881662
2010,0.0027248603
2011,0.0019059667
2012,0.0042051827
2013,0.0016770358
2014,0.0039351946
2015,0.0016131556
2016,0.0020608364
2017,0.0023665486
2018,0.0009230373
2019,0.013447585
2020,0.0022811503
2021,0.0048769885
2022,0.011053634
2023,0.0046098875
2024,0.0007635821
2025,0.014501558
2026,0.0012429262
2027,0.001501085
2028,0.012270145
2029,0.001178151
2030,0.0020267218
2031,0.006165499
2032,0.0012363084
2033,0.003973147
2034,0.0014332442
2035,0.001038057
2036,0.011186129
2037,0.0016944415
2038,0.0007951084
2039,0.0009435992
2040,0.001323147
2041,0.0011229946
2042,0.0076638875
2043,0.00076245546
2044,0.01104667
2045,0.017855672
2046,0.009728705
2047,0.0011502774
2048,0.0011344322
2049,0.0034665558
2050,0.0009706918
2051,0.009294018
2052,0.00084539317
2053,0.0012976828
2054,0.0012812025
2055,0.0016467872
2056,0.0013490294
2057,0.0050492124
2058,0.013669679
2059,0.00090163166
2060,0.011417074
2061,0.00621923
2062,0.00936684
2063,0.0018546515
2064,0.00091420795
2065,0.0017423797
2066,0.0013653091
2067,0.0013303636
2068,0.0015843554
2069,0.0033957963
2070,0.0026606685
2071,0.004204191
2072,0.0017390032
2073,0.0020287214
2074,0.0015368903
2075,0.0011646328
2076,0.004760612
2077,0.0029947069
2078,0.00090731285
2079,0.015799096
2080,0.0007709863
2081,0.0016739024
2082,0.0011354054
2083,0.0016747139
2084,0.0034125294
2085,0.0012065697
2086,0.0019617314
2087,0.001344642
2088,0.00303686
2089,0.001113331
2090,0.0016902145
2091,0.0006557938
2092,0.008653863
2093,0.005919153
2094,0.0016195404
2095,0.004923246
2096,0.0014986777
2097,0.0018952239
2098,0.0025452913
2099,0.0012949489
2100,0.0012974858
2101,0.0026971255
2102,0.005636416
2103,0.0012220519
2104,0.0018878209
2105,0.0008508558
2106,0.0053049456
2107,0.0013963068
2108,0.0018859594
2109,0.0012413528
2110,0.0064610336
2111,0.0016203253
2112,0.0035822808
2113,0.0019478577
2114,0.0016089787
2115,0.0022806167
2116,0.0019909127
2117,0.002274781
2118,0.001581836
2119,0.0011661956
2120,0.013835855
2121,0.0020380064
2122,0.0045106243
2123,0.004869597
2124,0.0035324746
2125,0.000946895
2126,0.0049702018
2127,0.0045389216
2128,0.0061896965
2129,0.013954325
2130,0.012166185
2131,0.002262524
2132,0.002322963
2133,0.0012068792
2134,0.001953181
2135,0.0019369754
2136,0.0040108175
2137,0.011578727
2138,0.0062593734
2139,0.0027520098
2140,0.0024452247
2141,0.0012268706
2142,0.0024548545
2143,0.0013051897
2144,0.002640653
2145,0.0013122613
2146,0.00095113
2147,0.001720659
2148,0.0019254952
2149,0.0011808819
2150,0.0016159044
2151,0.0028158524
2152,0.0086024655
2153,0.016529594
2154,0.0075766435
2155,0.0016846233
2156,0.0077366205
2157,0.0010572557
2158,0.0068811364
2159,0.001339539
2160,0.0013813181
2161,0.003114706
2162,0.004613101
2163,0.015439266
2164,0.00711035
2165,0.001603336
2166,0.0073037627
2167,0.0007845035
2168,0.008252719
2169,0.0035214971
2170,0.0064737126
2171,0.0006716789
2172,0.011136839
2173,0.0041844957
2174,0.0106968265
2175,0.012998874
2176,0.0031590837
2177,0.001405592
2178,0.0013080174
2179,0.003060704
2180,0.0017356098
2181,0.006659943
2182,0.00438688
2183,0.0047619524
2184,0.0016430399
2185,0.0023430143
2186,0.0047674733
2187,0.0011611492
2188,0.0029540777
2189,0.00089470623
2190,0.0009607412
2191,0.0018448955
2192,0.0024327822
2193,0.0015919255
2194,0.0075648124
2195,0.0019426869
2196,0.002091851
2197,0.0008785392
2198,0.003973955
2199,0.007563922
2200,0.014260484
2201,0.0014109708
2202,0.00093591143
2203,0.007183528
2204,0.011527008
2205,0.003827468
2206,0.0014409455
2207,0.0014043199
2208,0.002836364
2209,0.024385855
2210,0.003942442
2211,0.0019945153
2212,0.020474564
2213,0.0039318814
2214,0.002805903
2215,0.0020440486
2216,0.021174982
2217,0.009698119
2218,0.0025292549
2219,0.0067621134
2220,0.0020766105
2221,0.023195125
2222,0.0058517056
2223,0.008889551
2224,0.0067203585
2225,0.009335273
2226,0.0026398937
2227,0.008338954
2228,0.0017203451
2229,0.005782244
2230,0.008689887
2231,0.002021843
2232,0.0010892248
2233,0.0021984153
2234,0.0015691211
2235,0.0021212122
2236,0.0020484321
2237,0.0018096697
2238,0.0014790685
2239,0.0011685665
2240,0.0024816906
2241,0.0013462044
2242,0.009242348
2243,0.003253995
2244,0.0057414267
2245,0.006184735
2246,0.0030234444
2247,0.009549697
2248,0.0011972846
2249,0.0009825362
2250,0.0011667383
2251,0.0022092247
2252,0.008822047
2253,0.014933508
2254,0.008445576
2255,0.0009974628
2256,0.0030689111
2257,0.00080107315
2258,0.0075173113
2259,0.0011836354
2260,0.0061028046
2261,0.0011822593
2262,0.000596322
2263,0.00869533
2264,0.0056838947
2265,0.0011641374
2266,0.018429764
2267,0.0042470503
2268,0.0023445617
2269,0.01629997
2270,0.006049267
2271,0.002429244
2272,0.0074594263
2273,0.008279531
2274,0.0034633758
2275,0.002223314
2276,0.0013649885
2277,0.023291042
2278,0.0013339715
2279,0.001961013
2280,0.0053593316
2281,0.002562949
2282,0.0031944877
2283,0.011342929
2284,0.0017606248
2285,0.00061447755
2286,0.004237104
2287,0.0047551002
2288,0.0010665476
2289,0.0015515775
2290,0.001956431
2291,0.0015914142
2292,0.0011116044
2293,0.020083237
2294,0.011957372
2295,0.0028068838
2296,0.0024648828
2297,0.006400625
2298,0.006073584
2299,0.0058599254
2300,0.0010407937
2301,0.0024702165
2302,0.008916469
2303,0.0034862133
2304,0.0061636306
2305,0.0028199414
2306,0.002249191
2307,0.0031656425
2308,0.0024383115
2309,0.0034216316
2310,0.0059574256
2311,0.0020839022
2312,0.0029690017
2313,0.0020840834
2314,0.000846155
2315,0.0062535466
2316,0.0020698719
2317,0.003923241
2318,0.0012708599
2319,0.006799356
2320,0.0014658655
2321,0.0072816424
2322,0.0028235884
2323,0.0012797617
2324,0.0026746602
2325,0.013754832
2326,0.0015468391
2327,0.0026469557
2328,0.005210181
2329,0.013182
2330,0.0038200722
2331,0.0016777293
2332,0.008597054
2333,0.002127128
2334,0.002485098
2335,0.0056786695
2336,0.0068164007
2337,0.003882029
2338,0.0036124527
2339,0.0029693043
2340,0.0036664126
2341,0.00909897
2342,0.0024334765
2343,0.0028172634
2344,0.006967985
2345,0.0015380653
2346,0.0012817073
2347,0.0022960985
2348,0.002211178
2349,0.0020362018
2350,0.00091929355
2351,0.0011562089
2352,0.0021422394
2353,0.0011609406
2354,0.0009646319
2355,0.001999686
2356,0.0009272841
2357,0.0012375325
2358,0.00071715924
2359,0.001312908
2360,0.002719535
2361,0.0009963337
2362,0.00083381834
2363,0.0009836662
2364,0.0010477196
2365,0.0012149002
2366,0.0021918388
2367,0.010346353
2368,0.0022134339
2369,0.0012954371
2370,0.0021449719
2371,0.0017688681
2372,0.0036383397
2373,0.002485524
2374,0.0013754172
2375,0.0016148483
2376,0.00595859
2377,0.0010158487
2378,0.00085040805
2379,0.010433383
2380,0.0013023913
2381,0.0046103317
2382,0.0017544746
2383,0.0021748627
2384,0.0128972605
2385,0.0014269334
2386,0.001485014
2387,0.002502084
2388,0.009558503
2389,0.0018888412
2390,0.0033499189
2391,0.0015723337
2392,0.0010805142
2393,0.0036863328
2394,0.0013844656
2395,0.0015527001
2396,0.005527789
2397,0.0014128912
2398,0.00089984096
2399,0.0016879777
2400,0.004261239
2401,0.0028952297
2402,0.0072341254
2403,0.0015817204
2404,0.0024558902
2405,0.0013263733
2406,0.0011035299
2407,0.0006357197
2408,0.0008740972
2409,0.0010173458
2410,0.0011995626
2411,0.006522496
2412,0.0011820142
2413,0.0017492312
2414,0.0073605534
2415,0.0036125237
2416,0.001378888
2417,0.0028116354
2418,0.0009081104
2419,0.0011639335
2420,0.0027673845
2421,0.002365239
2422,0.00848344
2423,0.008199761
2424,0.002371151
2425,0.0051186625
2426,0.0025685101
2427,0.0053258417
2428,0.0014288092
2429,0.0034635947
2430,0.007601302
2431,0.0023445268
2432,0.0013737296
2433,0.0022079176
2434,0.001671133
2435,0.0014741856
2436,0.007488968
2437,0.0011321646
2438,0.0008950413
2439,0.001477771
2440,0.0031520096
2441,0.0022817724
2442,0.0007318347
2443,0.0010197461
2444,0.012107531
2445,0.0060245926
2446,0.007587468
2447,0.00090564194
2448,0.0090498
2449,0.0015716144
2450,0.002944714
2451,0.0074930037
2452,0.0037987344
2453,0.009824747
2454,0.0021882043
2455,0.0018224432
2456,0.0027678083
2457,0.002785562
2458,0.0019845383
2459,0.0076354556
2460,0.0009351994
2461,0.0015870765
2462,0.008792025
2463,0.0062923618
2464,0.0012224085
2465,0.0059219375
2466,0.0005659254
2467,0.0010851971
2468,0.0010597184
2469,0.001494832
2470,0.0008998363
2471,0.0015592517
2472,0.0012522246
2473,0.0063782022
2474,0.0017689985
2475,0.004542015
2476,0.005594097
2477,0.0040665874
2478,0.0011755067
2479,0.0059237666
2480,0.0008222755
2481,0.0011412384
2482,0.000958197
2483,0.0072718468
2484,0.0071043307
2485,0.008523043
2486,0.003677547
2487,0.0043708812
2488,0.0041504735
2489,0.0014573981
2490,0.0027376704
2491,0.001642453
2492,0.007881971
2493,0.0011132972
2494,0.0014349426
2495,0.010016754
2496,0.0007577711
2497,0.0018745821
2498,0.0005963919
2499,0.0016516758
2500,0.0031429306
2501,0.0047527417
2502,0.0034975358
2503,0.0064867027
2504,0.0010894884
2505,0.004600465
2506,0.0021539824
2507,0.0052795615
2508,0.0076082274
2509,0.003364199
2510,0.0037743947
2511,0.0019143315
2512,0.0012187718
2513,0.0018210411
2514,0.0022342105
2515,0.006354402
2516,0.0012608094
2517,0.018119752
2518,0.011699248
2519,0.0033920843
2520,0.0026059942
2521,0.025090197
2522,0.018224794
2523,0.0030039898
2524,0.0022768835
2525,0.0019421347
2526,0.0016201148
2527,0.0012000564
2528,0.0005471022
2529,0.005569425
2530,0.008921895
2531,0.004751682
2532,0.0014541291
2533,0.0020200743
2534,0.0016042311
2535,0.02084813
2536,0.000985453
2537,0.0017570527
2538,0.0012190859
2539,0.002551197
2540,0.014019943
2541,0.0012588147
2542,0.0048692576
2543,0.0033563583
2544,0.0019711438
2545,0.005260413
2546,0.0035712158
2547,0.0037551094
2548,0.00060874
2549,0.0017499864
2550,0.0020007112
2551,0.001355788
2552,0.0014206406
2553,0.0013945765
2554,0.0011536747
2555,0.0017936605
2556,0.000634843
2557,0.0016236894
2558,0.0016134749
2559,0.0007923961
2560,0.008133126
2561,0.0035986598
2562,0.002767188
2563,0.0011550486
2564,0.002085628
2565,0.0013663624
2566,0.0017065963
2567,0.0006777173
2568,0.0047372114
2569,0.0013125556
2570,0.007817713
2571,0.005898333
2572,0.004281903
2573,0.003279042
2574,0.002892676
2575,0.006948008
2576,0.0012406633
2577,0.002620629
2578,0.0005216077
2579,0.015891582
2580,0.009794337
2581,0.0018763051
2582,0.0019225038
2583,0.0008935102
2584,0.007898781
2585,0.0009096586
2586,0.0054361154
2587,0.0041950163
2588,0.0011489174
2589,0.0019742933
2590,0.00086726673
2591,0.0026480216
2592,0.0012063633
2593,0.0011823652
2594,0.0015702201
2595,0.020284977
2596,0.0009731876
2597,0.0019725552
2598,0.0021792017
2599,0.0013498684
2600,0.00081164367
2601,0.026078051
2602,0.0015429886
2603,0.0012106423
2604,0.001994954
2605,0.012179415
2606,0.0038779243
2607,0.018654924
2608,0.00546612
2609,0.0064536477
2610,0.0040799766
2611,0.0031429483
2612,0.0016428569
2613,0.00093434425
2614,0.0039253253
2615,0.0013546745
2616,0.016131278
2617,0.0012129613
2618,0.0032592067
2619,0.006948425
2620,0.014595912
2621,0.007587007
2622,0.005427499
2623,0.00095574127
2624,0.0020183087
2625,0.006079525
2626,0.00084051583
2627,0.0024940323
2628,0.004847385
2629,0.015151238
2630,0.001633908
2631,0.0020174235
2632,0.0016297763
2633,0.0018904345
2634,0.005484466
2635,0.0012136989
2636,0.002250358
2637,0.007847257
2638,0.0041329777
2639,0.001060015
2640,0.008047352
2641,0.0015813755
2642,0.0028850148
2643,0.002126015
2644,0.0015177312
2645,0.0029768902
2646,0.0063536344
2647,0.0047910367
2648,0.004051791
2649,0.0010179391
2650,0.0011948139
2651,0.004437998
2652,0.0024956765
2653,0.001310471
2654,0.0019189315
2655,0.009904627
2656,0.001556094
2657,0.0009873749
2658,0.001450828
2659,0.0015333284
2660,0.0010291941
2661,0.001146238
2662,0.0018370032
2663,0.011483289
2664,0.0021386677
2665,0.0024322746
2666,0.0006541393
2667,0.0033160134
2668,0.0019516654
2669,0.0080716945
2670,0.004610356
2671,0.0015172603
2672,0.0018895757
2673,0.007398181
2674,0.0010383952
2675,0.005874598
2676,0.004277023
2677,0.0026447696
2678,0.0034158588
2679,0.0013491559
2680,0.0009398949
2681,0.0013336691
2682,0.0013303651
2683,0.002330951
2684,0.002641334
2685,0.004133485
2686,0.0075067105
2687,0.002844843
2688,0.0024304553
2689,0.0015437882
2690,0.002704366
2691,0.0016507073
2692,0.0017811346
2693,0.0017588229
2694,0.002757798
2695,0.0009995607
2696,0.0038597682
2697,0.017813947
2698,0.0010796984
2699,0.0008683738
2700,0.007755427
2701,0.00239512
2702,0.0016736515
2703,0.0007089604
2704,0.0019865911
2705,0.013324686
2706,0.008321986
2707,0.0010135516
2708,0.0048738634
2709,0.0013257372
2710,0.0023514621
2711,0.0031013093
2712,0.004913427
2713,0.0015292538
2714,0.021009339
2715,0.0022802362
2716,0.002468758
2717,0.009728591
2718,0.013216016
2719,0.0064785294
2720,0.008447783
2721,0.0013811218
2722,0.021360906
2723,0.005161163
2724,0.003250268
2725,0.007832845
2726,0.0065403003
2727,0.0077205347
2728,0.0026486306
2729,0.0031968933
2730,0.0027603249
2731,0.0009878034
2732,0.0026756923
2733,0.0046278117
2734,0.001449567
2735,0.0013835793
2736,0.0074710078
2737,0.0030924478
2738,0.002569179
2739,0.002718057
2740,0.0012031558
2741,0.0013865373
2742,0.0043364693
2743,0.0018638077
2744,0.002401137
2745,0.00061424304
2746,0.0012801104
2747,0.0015309007
2748,0.0058430457
2749,0.0063202074
2750,0.00066066906
2751,0.004282961
2752,0.023071684
2753,0.0030643959
2754,0.005033543
2755,0.0017041215
2756,0.0030292717
2757,0.0013160199
2758,0.0026325649
2759,0.0018776101
2760,0.0022978527
2761,0.003407228
2762,0.0016660283
2763,0.0009888523
2764,0.0019143664
2765,0.010137618
2766,0.0013126647
2767,0.0010441653
2768,0.00095512695
2769,0.0015199145
2770,0.0031567332
2771,0.0027449932
2772,0.012194671
2773,0.0041123815
2774,0.0011233407
2775,0.011737981
2776,0.00142867
2777,0.001834318
2778,0.021371724
2779,0.007376209
2780,0.0049556447
2781,0.0011006393
2782,0.0047260723
2783,0.010693644
2784,0.0011570379
2785,0.008461501
2786,0.0008701157
2787,0.0062154494
2788,0.00078210235
2789,0.0015242812
2790,0.0015670401
2791,0.0015690101
2792,0.0014705062
2793,0.0013138021
2794,0.0008995029
2795,0.0030479762
2796,0.0069061443
2797,0.0023791972
2798,0.0037072413
2799,0.002065725
2800,0.004874383
2801,0.0014931484
2802,0.0009781078
2803,0.00057499995
2804,0.0014116522
2805,0.008104636
2806,0.0018246621
2807,0.00086160545
2808,0.0012602683
2809,0.001034671
2810,0.0018588209
2811,0.004025832
2812,0.0047137705
2813,0.0024172445
2814,0.017288366
2815,0.019843835
2816,0.0024306725
2817,0.0033085407
2818,0.002325479
2819,0.0013601085
2820,0.0020767795
2821,0.008969834
2822,0.0019269519
2823,0.0018576244
2824,0.0013838024
2825,0.013995344
2826,0.006689276
2827,0.005325437
2828,0.004063176
2829,0.0012836995
2830,0.0014405972
2831,0.002350509
2832,0.0060287947
2833,0.0009543089
2834,0.005487541
2835,0.0024431623
2836,0.009283684
2837,0.0022702394
2838,0.005493779
2839,0.0020685291
2840,0.0011090639
2841,0.0018711434
2842,0.001996277
2843,0.0013441346
2844,0.0023807166
2845,0.002950861
2846,0.002323663
2847,0.003848549
2848,0.005446671
2849,0.0021527666
2850,0.0151675865
2851,0.0010959108
2852,0.0017743751
2853,0.0007903103
2854,0.00096595596
2855,0.0024374882
2856,0.00041498948
2857,0.0014543342
2858,0.0008066049
2859,0.0008173736
2860,0.0028192156
2861,0.0011087169
2862,0.0074070953
2863,0.003359294
2864,0.0018024364
2865,0.002265694
2866,0.0010241042
2867,0.0012555937
2868,0.0011722279
2869,0.0014336905
2870,0.0027092658
2871,0.005051036
2872,0.0067034443
2873,0.0011945027
2874,0.005779909
2875,0.0027837893
2876,0.01309775
2877,0.0029509654
2878,0.0053797597
2879,0.0055961367
2880,0.000838621
2881,0.0022065858
2882,0.007960532
2883,0.002110985
2884,0.0051800697
2885,0.0018707179
2886,0.0017025698
2887,0.0071013053
2888,0.0007383715
2889,0.001016024
2890,0.002340243
2891,0.0013797269
2892,0.0029646426
2893,0.0030142313
2894,0.0020531751
2895,0.014432407
2896,0.0036126366
2897,0.0020692782
2898,0.0033206365
2899,0.0024188496
2900,0.0013658062
2901,0.013615225
2902,0.0017282509
2903,0.0029162136
2904,0.0054158424
2905,0.0016607243
2906,0.0023731487
2907,0.0017065577
2908,0.0019303594
2909,0.0015770809
2910,0.0030416183
2911,0.00124535
2912,0.018642215
2913,0.001474861
2914,0.002229221
2915,0.004071678
2916,0.0040200977
2917,0.0031527048
2918,0.0018363033
2919,0.0015776232
2920,0.0017402968
2921,0.004555906
2922,0.00092183053
2923,0.0027565444
2924,0.0031157944
2925,0.005357412
2926,0.001520464
2927,0.0027113776
2928,0.0015800163
2929,0.0057629906
2930,0.002097771
2931,0.0013040394
2932,0.00068106386
2933,0.0015354455
2934,0.003675236
2935,0.0009519677
2936,0.0009809718
2937,0.0010514446
2938,0.001065986
2939,0.0014857007
2940,0.002864881
2941,0.0009382728
2942,0.0030288044
2943,0.0042392057
2944,0.004124115
2945,0.0013255987
2946,0.0030192984
2947,0.0025437125
2948,0.0011231484
2949,0.00081343565
2950,0.0050885947
2951,0.0041174744
2952,0.007345205
2953,0.0029789177
2954,0.0046091108
2955,0.0042721983
2956,0.0050209826
2957,0.0030601246
2958,0.0010595664
2959,0.0010866923
2960,0.0009123667
2961,0.0109583605
2962,0.006961018
2963,0.0058507323
2964,0.0058817854
2965,0.0071860794
2966,0.0016507759
2967,0.0019406443
2968,0.0014982729
2969,0.0016973417
2970,0.0047524674
2971,0.0015979299
2972,0.0040830355
2973,0.0011446525
2974,0.0038286527
2975,0.0036991215
2976,0.016246663
2977,0.0008520414
2978,0.0028133378
2979,0.00096420303
2980,0.0013289482
2981,0.0011609024
2982,0.0031138458
2983,0.0009662465
2984,0.0026604692
2985,0.0007825545
2986,0.0015515795
2987,0.0036044086
2988,0.012392105
2989,0.009626057
2990,0.002580016
2991,0.004336539
2992,0.008947463
2993,0.012204235
2994,0.0022694457
2995,0.0019418538
2996,0.0038288194
2997,0.0036905354
2998,0.003154355
2999,0.0049378383
3000,0.0016368383
3001,0.001293588
3002,0.0033264128
3003,0.0010240078
3004,0.004135076
3005,0.0017006246
3006,0.0012000104
3007,0.0021902611
3008,0.0011924421
3009,0.0016527381
3010,0.001232065
3011,0.0013350414
3012,0.0010576709
3013,0.001720882
3014,0.0049889837
3015,0.01115555
3016,0.0043383758
3017,0.0015865972
3018,0.001904561
3019,0.0008691959
3020,0.0017729274
3021,0.0020595905
3022,0.003894352
3023,0.0009350199
3024,0.0011449307
3025,0.0016054999
3026,0.0017804722
3027,0.0023258282
3028,0.0011673691
3029,0.0016950495
3030,0.005316424
3031,0.0012327343
3032,0.0018701638
3033,0.0016297273
3034,0.0021951876
3035,0.0024029808
3036,0.0010709359
3037,0.0019041927
3038,0.0006156613
3039,0.004967646
3040,0.0010856607
3041,0.01662868
3042,0.0012421042
3043,0.008273998
3044,0.0014220744
3045,0.004614102
3046,0.0015922657
3047,0.0013652038
3048,0.013967722
3049,0.0050940337
3050,0.004157743
3051,0.0017349056
3052,0.0024943952
3053,0.0026914342
3054,0.0008023811
3055,0.0014532954
3056,0.0016592088
3057,0.0013463699
3058,0.0011372976
3059,0.0016612952
3060,0.0022051279
3061,0.0059059313
3062,0.010307109
3063,0.0037283474
3064,0.0033395598
3065,0.0019651433
3066,0.0027748412
3067,0.0019892408
3068,0.002209042
3069,0.001937642
3070,0.0067564286
3071,0.0024633855
3072,0.0017835811
3073,0.0011675535
3074,0.0017465143
3075,0.0017284451
3076,0.003001494
3077,0.0016189292
3078,0.0055570896
3079,0.0018351801
3080,0.0021576115
3081,0.004948929
3082,0.0022331947
3083,0.0015732286
3084,0.0017794815
3085,0.0025431109
3086,0.0019274744
3087,0.00049785274
3088,0.006797619
3089,0.0007452237
3090,0.0011171375
3091,0.009296538
3092,0.0010966184
3093,0.0011357614
3094,0.0016611731
3095,0.0024858755
3096,0.0016385517
3097,0.002123052
3098,0.0015989547
3099,0.0054244236
3100,0.0028773623
3101,0.009957608
3102,0.0011480942
3103,0.0027628914
3104,0.0026326012
3105,0.0049111955
3106,0.003985279
3107,0.011860083
3108,0.0015285874
3109,0.0048787235
3110,0.0015294976
3111,0.001385958
3112,0.0011306785
3113,0.0017177106
3114,0.0010668195
3115,0.0037016799
3116,0.001258247
3117,0.0012005207
3118,0.001479567
3119,0.011655734
3120,0.0016711359
3121,0.0041226735
3122,0.0015057322
3123,0.017281638
3124,0.0019285732
3125,0.007748244
3126,0.0029989467
3127,0.0033208616
3128,0.00080606376
3129,0.012828446
3130,0.0012221667
3131,0.0005165014
3132,0.0028469362
3133,0.0032377893
3134,0.0035086705
3135,0.0035493567
3136,0.0013268269
3137,0.0017261785
3138,0.0019686662
3139,0.003065249
3140,0.0013411882
3141,0.0038959857
3142,0.004464427
3143,0.009184348
3144,0.0012244784
3145,0.003923894
3146,0.0040149265
3147,0.0070549943
3148,0.0027635123
3149,0.0033423067
3150,0.0017562776
3151,0.0062274765
3152,0.01061461
3153,0.0012556298
3154,0.0010311448
3155,0.0033081202
3156,0.0016266772
3157,0.0028440012
3158,0.001460508
3159,0.0024835393
3160,0.0027365016
3161,0.0014872511
3162,0.002606541
3163,0.0071711186
3164,0.011914363
3165,0.0062476615
3166,0.0035061867
3167,0.004335598
3168,0.0022313106
3169,0.0016780113
3170,0.0008484148
3171,0.0015557762
3172,0.0046331156
3173,0.0018403728
3174,0.0013816531
3175,0.002673443
3176,0.003400086
3177,0.001071532
3178,0.0016239656
3179,0.0089817485
3180,0.0011553052
3181,0.0011151695
3182,0.0019758996
3183,0.0029303732
3184,0.0021974386
3185,0.0018020843
3186,0.0014777777
3187,0.0011674105
3188,0.0045930035
3189,0.0027236762
3190,0.0019166284
3191,0.0026356683
3192,0.00895187
3193,0.0040832786
3194,0.0013405561
3195,0.0010600379
3196,0.005090233
3197,0.0017995173
3198,0.001652309
3199,0.0013190722
3200,0.0039798757
3201,0.0013353016
3202,0.0012822342
3203,0.0045845294
3204,0.0035665906
3205,0.001361608
3206,0.0028160512
3207,0.0017765706
3208,0.005761876
3209,0.0011721902
3210,0.0015802812
3211,0.001514015
3212,0.0018997588
3213,0.008214953
3214,0.00146936
3215,0.0024091064
3216,0.002367124
3217,0.00092584017
3218,0.0012692636
3219,0.0060892096
3220,0.0014655681
3221,0.0059382026
3222,0.002499455
3223,0.0023324182
3224,0.0015193009
3225,0.003972623
3226,0.006804664
3227,0.0049724826
3228,0.001675369
3229,0.0039917957
3230,0.013492975
3231,0.0020404474
3232,0.0042462894
3233,0.004102889
3234,0.0067731324
3235,0.0019246994
3236,0.002237286
3237,0.0047009154
3238,0.001727957
3239,0.013715589
3240,0.0036936216
3241,0.0014455651
3242,0.0059559997
3243,0.0014088629
3244,0.0015687972
3245,0.0010690053
3246,0.0040947096
3247,0.0011281995
3248,0.0013154368
3249,0.006362635
3250,0.0015897857
3251,0.0026823329
3252,0.0013963601
3253,0.0043612034
3254,0.0023125706
3255,0.0006360508
3256,0.0012137212
3257,0.0028207847
3258,0.00212109
3259,0.0014584621
3260,0.0011089317
3261,0.00086664665
3262,0.0017631168
3263,0.0025567014
3264,0.0046223006
3265,0.005280764
3266,0.003420108
3267,0.0031058989
3268,0.002285239
3269,0.011313678
3270,0.0018416904
3271,0.003941733
3272,0.011091268
3273,0.0028645252
3274,0.003717666
3275,0.0024145022
3276,0.005496741
3277,0.0025724114
3278,0.0022523275
3279,0.004157345
3280,0.009415182
3281,0.0017600139
3282,0.009505812
3283,0.0028878455
3284,0.0028032982
3285,0.003829055
3286,0.0026827066
3287,0.0013525336
3288,0.0019767904
3289,0.004248604
3290,0.0066647977
3291,0.007278203
3292,0.0029216595
3293,0.0022054194
3294,0.012218038
3295,0.003221787
3296,0.0037056943
3297,0.0033824462
3298,0.00076006964
3299,0.0032710491
3300,0.0023667775
3301,0.0018046426
3302,0.011318546
3303,0.0028182296
3304,0.0074914116
3305,0.0039188797
3306,0.0014367017
3307,0.001700337
3308,0.0011022822
3309,0.0024039568
3310,0.005211086
3311,0.004937685
3312,0.0013892433
3313,0.0023562126
3314,0.012575315
3315,0.0019923076
3316,0.0028575219
3317,0.0015219217
3318,0.0017313139
3319,0.0020481374
3320,0.0012137113
3321,0.0038145867
3322,0.0013076945
3323,0.0019872403
3324,0.008233494
3325,0.0023643791
3326,0.0015473618
3327,0.019927157
3328,0.0019788614
3329,0.011213705
3330,0.0022675763
3331,0.0036962652
3332,0.0021409672
3333,0.0017394584
3334,0.001577377
3335,0.0015160393
3336,0.001779994
3337,0.008257881
3338,0.0017874136
3339,0.0016842592
3340,0.005781481
3341,0.007858689
3342,0.0036414985
3343,0.004715864
3344,0.0024903594
3345,0.0049832864
3346,0.0016097979
3347,0.0005609106
3348,0.0013442737
3349,0.004513481
3350,0.002420986
3351,0.0012167648
3352,0.0017858447
3353,0.001686638
3354,0.001919733
3355,0.006968862
3356,0.002448343
3357,0.0019804914
3358,0.0021671592
3359,0.0015556901
3360,0.0023693994
3361,0.0030441075
3362,0.0018607663
3363,0.0015139048
3364,0.0068495288
3365,0.0010266441
3366,0.002765507
3367,0.0010742997
3368,0.0040119234
3369,0.0013409283
3370,0.0034713303
3371,0.0012310148
3372,0.0019029407
3373,0.00203297
3374,0.0072092353
3375,0.002933582
3376,0.0014261706
3377,0.0029786052
3378,0.00206591
3379,0.0011043805
3380,0.0011621466
3381,0.0013923568
3382,0.00093612645
3383,0.0020832645
3384,0.0041878256
3385,0.0023230284
3386,0.0014441959
3387,0.0009070183
3388,0.0011820497
3389,0.0006646306
3390,0.0010006148
3391,0.0019196307
3392,0.0010375375
3393,0.00081023463
3394,0.0008041598
3395,0.01753605
3396,0.0019610869
3397,0.0014623173
3398,0.0014201172
3399,0.00057627296
3400,0.0011148675
3401,0.007180237
3402,0.0015209648
3403,0.0020743224
3404,0.011022961
3405,0.0027229874
3406,0.009096907
3407,0.0059513394
3408,0.0047499062
3409,0.0020492997
3410,0.007028044
3411,0.0018694978
3412,0.0017229452
3413,0.00223292
3414,0.0027089803
3415,0.004296475
3416,0.0016155038
3417,0.001834328
3418,0.002011317
3419,0.0012435543
3420,0.0022772695
3421,0.0033613457
3422,0.007875968
3423,0.009807234
3424,0.0035005421
3425,0.0010708505
3426,0.002450796
3427,0.0030233855
3428,0.0022493498
3429,0.0023452318
3430,0.0023057857
3431,0.0029370436
3432,0.001485124
3433,0.0040725516
3434,0.005324402
3435,0.0019179008
3436,0.00434174
3437,0.0031626332
3438,0.005993844
3439,0.0031377517
3440,0.009149182
3441,0.0024317924
3442,0.006205874
3443,0.0011179318
3444,0.0014910009
3445,0.0009762036
3446,0.0012559923
3447,0.0023270533
